id,geo_id,county,county_pop_19,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num,geo_id_tract
6037500403,1400000US06037500403,Los Angeles County,10081570,-0.377777785,0.15240626,-49.91515152,0.075145799,-0.011813098,3.10E-12,High_Dens_Interface,2,6037500403,06037500403
6065045103,1400000US06065045103,Riverside County,2411439,-0.629253209,0.015322238,-96.15757576,5.82E-04,-0.025473024,9.18E-46,Med_Dens_Interface,2,6065045103,06065045103
6065046404,1400000US06065046404,Riverside County,2411439,0.777777791,0.002357483,244.0181818,6.09E-04,0.040807373,1.12E-179,High_Dens_Interface,2,6065046404,06065046404
6065045108,1400000US06065045108,Riverside County,2411439,0.733333349,0.004207492,212.9636364,2.61E-05,0.034907513,7.49E-135,High_Dens_Interface,2,6065045108,06065045108
6037122122,1400000US06037122122,Los Angeles County,10081570,0.822222233,0.001282215,80.93333333,4.89E-05,0.034606279,5.56E-52,High_Dens_Interface,2,6037122122,06037122122
6065045109,1400000US06065045109,Riverside County,2411439,-0.200000003,0.474274337,-28.41212121,0.334019169,-0.007511187,2.72E-05,High_Dens_Interface,2,6065045109,06065045109
6065045110,1400000US06065045110,Riverside County,2411439,0.777777791,0.002357483,114.0181818,0.003296015,0.02123629,2.74E-45,High_Dens_Interface,2,6065045110,06065045110
6065042514,1400000US06065042514,Riverside County,2411439,0.422222227,0.107404709,40.90909091,0.044834564,0.013344209,1.96E-11,High_Dens_Interface,2,6065042514,06065042514
6065043807,1400000US06065043807,Riverside County,2411439,1,8.31E-05,211,1.06E-07,0.035009848,5.21E-134,High_Dens_Interface,2,6065043807,06065043807
6065043900,1400000US06065043900,Riverside County,2411439,0.51111114,0.049098015,70.88484848,0.047939942,0.011306388,4.31E-16,High_Dens_Interface,2,6065043900,06065043900
6037137301,1400000US06037137301,Los Angeles County,10081570,0.466666669,0.07363832,20.18787879,0.021364568,0.008935076,1.15E-04,High_Dens_Interface,2,6037137301,06037137301
6065045215,1400000US06065045215,Riverside County,2411439,0.822222233,0.001282215,157.5272727,5.92E-04,0.016670646,5.38E-49,Med_Dens_Intermix,2,6065045215,06065045215
6065045216,1400000US06065045216,Riverside County,2411439,0.822222233,0.001282215,97.27272727,1.35E-04,0.050707462,9.85E-90,High_Dens_Interface,2,6065045216,06065045216
6065045226,1400000US06065045226,Riverside County,2411439,1,8.31E-05,239.3212121,6.18E-05,0.03512166,3.35E-152,Med_Dens_Intermix,1,6065045226,06065045226
6065042738,1400000US06065042738,Riverside County,2411439,0.955555558,1.72E-04,345.5878788,3.07E-06,0.050571619,0,High_Dens_Interface,2,6065042738,06065042738
6065042739,1400000US06065042739,Riverside County,2411439,0.466666669,0.07363832,95.25454545,0.052590103,0.012588016,2.70E-23,Med_Dens_Interface,2,6065042739,06065042739
6037137302,1400000US06037137302,Los Angeles County,10081570,-0.51111114,0.049097981,-16.85454545,0.034832807,-0.003747125,0.022455639,Med_Dens_Interface,2,6037137302,06037137302
6037137401,1400000US06037137401,Los Angeles County,10081570,0.244444445,0.371093273,14.86666667,0.152118187,0.003457675,0.039466637,High_Dens_Interface,2,6037137401,06037137401
6037141400,1400000US06037141400,Los Angeles County,10081570,0.555555582,0.031823158,49.74545455,0.029490422,0.010569488,4.55E-11,Med_Dens_Interface,2,6037141400,06037141400
6085503325,1400000US06085503325,Santa Clara County,1927470,0.377777785,0.152406216,57.69090909,0.054768926,0.012457844,1.38E-14,High_Dens_Interface,2,6085503325,06085503325
6059042313,1400000US06059042313,Orange County,3168044,0.333333343,0.210497618,71.92727273,0.130895455,0.010345158,4.74E-15,Low_Dens_Interface,2,6059042313,06059042313
6037400205,1400000US06037400205,Los Angeles County,10081570,-0.555555582,0.031823125,-59.58787879,0.007389908,-0.01869761,9.54E-22,Med_Dens_Interface,2,6037400205,06037400205
6037143901,1400000US06037143901,Los Angeles County,10081570,0.111111112,0.720514774,7.393939394,0.563373145,0.001776118,0.29793364,Med_Dens_Intermix,1,6037143901,06037143901
6037139802,1400000US06037139802,Los Angeles County,10081570,0.377777785,0.152406216,18.85454545,0.116075484,0.004762032,0.006497869,Med_Dens_Interface,2,6037139802,06037139802
6037460700,1400000US06037460700,Los Angeles County,10081570,-0.06666667,0.858027637,2.321212121,0.85816832,4.59E-04,0.766856898,Med_Dens_Interface,2,6037460700,06037460700
6037123010,1400000US06037123010,Los Angeles County,10081570,-0.866666675,6.77E-04,-114.3272727,2.87E-05,-0.02583299,8.25E-55,High_Dens_Interface,2,6037123010,06037123010
6059032054,1400000US06059032054,Orange County,3168044,0.288888901,0.283130884,39.51515152,0.135029034,0.00744992,8.32E-07,High_Dens_Interface,2,6059032054,06059032054
6059032055,1400000US06059032055,Orange County,3168044,-0.022222223,1,-3.696969697,0.677934509,-9.66E-04,0.58728407,High_Dens_Interface,2,6059032055,06059032055
6037920034,1400000US06037920034,Los Angeles County,10081570,0.600000024,0.020044684,47.86666667,0.011123299,0.013380587,3.68E-13,High_Dens_Interface,2,6037920034,06037920034
6037920107,1400000US06037920107,Los Angeles County,10081570,0.466666669,0.07363832,266.7090909,0.001990644,0.056796672,7.93E-271,High_Dens_Interface,2,6037920107,06037920107
6037910808,1400000US06037910808,Los Angeles County,10081570,-0.288888901,0.283130825,-10.19393939,0.328015443,-0.002954637,0.114952646,High_Dens_Interface,2,6037910808,06037910808
6037113231,1400000US06037113231,Los Angeles County,10081570,0.688888907,0.007290363,28.64848485,0.001691552,0.012862544,3.54E-08,Med_Dens_Interface,2,6037113231,06037113231
6037408703,1400000US06037408703,Los Angeles County,10081570,-0.539359868,0.038879406,-63.32121212,5.77E-04,-0.009452913,2.12E-12,Med_Dens_Interface,2,6037408703,06037408703
6037300800,1400000US06037300800,Los Angeles County,10081570,0.733333349,0.004207492,154.2242424,0.003584475,0.021363197,5.63E-61,High_Dens_Interface,2,6037300800,06037300800
6037430901,1400000US06037430901,Los Angeles County,10081570,0.466666669,0.07363832,24.80606061,0.17040759,0.005662109,6.64E-04,High_Dens_Interface,2,6037430901,06037430901
6037402402,1400000US06037402402,Los Angeles County,10081570,0.600000024,0.020044684,45,0.017359182,0.006994561,3.48E-07,Med_Dens_Intermix,1,6037402402,06037402402
6059042103,1400000US06059042103,Orange County,3168044,0.733333349,0.004207492,177.0606061,2.42E-04,0.02397195,5.46E-78,High_Dens_Interface,2,6059042103,06059042103
6059062638,1400000US06059062638,Orange County,3168044,0.955555558,1.72E-04,118.4727273,9.80E-07,0.018875795,5.66E-42,High_Dens_Interface,2,6059062638,06059062638
6059062640,1400000US06059062640,Orange County,3168044,0.600000024,0.020044684,60.81818182,6.39E-04,0.017054276,2.33E-20,High_Dens_Interface,2,6059062640,06059062640
6085507906,1400000US06085507906,Santa Clara County,1927470,-0.644444466,0.012266059,-35.36363636,0.004923033,-0.00774866,1.99E-06,High_Dens_Interface,2,6085507906,06085507906
6085503326,1400000US06085503326,Santa Clara County,1927470,0.809039831,0.001671672,137.9818182,3.96E-04,0.019837818,5.64E-51,High_Dens_Interface,2,6085503326,06085503326
6085512603,1400000US06085512603,Santa Clara County,1927470,0.822222233,0.001282215,168.9090909,2.35E-05,0.042295059,2.00E-129,High_Dens_Interface,2,6085512603,06085512603
6073017106,1400000US06073017106,San Diego County,3316073,0.466666669,0.07363832,38.70909091,0.078602982,0.008285762,2.70E-07,Med_Dens_Interface,2,6073017106,06073017106
6073016902,1400000US06073016902,San Diego County,3316073,0.466666669,0.07363832,38.27878788,0.028857874,0.014382555,1.62E-11,Low_Dens_Intermix,1,6073016902,06073016902
6073020016,1400000US06073020016,San Diego County,3316073,0.466666669,0.07363832,21.63636364,0.033676577,0.002265512,0.044332051,Med_Dens_Interface,2,6073020016,06073020016
6073017010,1400000US06073017010,San Diego County,3316073,0.688888907,0.007290363,55.55151515,0.001202719,0.018233367,6.47E-20,High_Dens_Interface,2,6073017010,06073017010
6073016811,1400000US06073016811,San Diego County,3316073,0.555555582,0.031823158,148.7757576,0.001826507,0.035740575,5.38E-97,High_Dens_Interface,2,6073016811,06073016811
6073018700,1400000US06073018700,San Diego County,3316073,0.06666667,0.858027697,122.4909091,0.298752232,0.003125816,1.91E-08,High_Dens_Interface,2,6073018700,06073018700
6073020708,1400000US06073020708,San Diego County,3316073,0.644444466,0.01226604,73.36969697,0.00191931,0.020839952,3.14E-29,High_Dens_Intermix,1,6073020708,06073020708
6073020405,1400000US06073020405,San Diego County,3316073,-0.022222223,1,-3.096969697,0.831382163,-9.21E-04,0.627543015,Med_Dens_Interface,2,6073020405,06073020405
6073009802,1400000US06073009802,San Diego County,3316073,0.466666669,0.07363832,55.37575758,0.148177982,0.008748028,2.60E-10,High_Dens_Interface,2,6073009802,06073009802
6073020013,1400000US06073020013,San Diego County,3316073,0.733333349,0.004207492,278.0545455,6.27E-05,0.020727444,2.91E-105,High_Dens_Interface,2,6073020013,06073020013
6073018801,1400000US06073018801,San Diego County,3316073,-0.422222227,0.107404657,-18.60606061,0.219762058,-0.004813926,0.006563122,Med_Dens_Interface,2,6073018801,06073018801
6073013906,1400000US06073013906,San Diego County,3316073,0.51111114,0.049098015,89.62424242,0.001194615,0.017966927,1.05E-30,Med_Dens_Interface,2,6073013906,06073013906
6059042331,1400000US06059042331,Orange County,3168044,0.866666675,6.77E-04,129.9393939,5.36E-06,0.023680359,4.77E-57,Med_Dens_Interface,2,6059042331,06059042331
6059042332,1400000US06059042332,Orange County,3168044,-0.044946656,0.928444028,-12.51515152,0.55876387,-0.002329332,0.120948798,High_Dens_Interface,2,6059042332,06059042332
6073008333,1400000US06073008333,San Diego County,3316073,1,8.31E-05,437.2969697,1.22E-07,0.030214313,2.57E-238,High_Dens_Interface,2,6073008333,06073008333
6059032034,1400000US06059032034,Orange County,3168044,-0.777777791,0.002357526,-57.68484848,0.002974428,-0.009717378,1.05E-11,High_Dens_Interface,2,6059032034,06059032034
6073010005,1400000US06073010005,San Diego County,3316073,0.600000024,0.020044684,110.9575758,0.006740723,0.014385949,1.83E-30,High_Dens_Interface,2,6073010005,06073010005
6073015602,1400000US06073015602,San Diego County,3316073,-0.51111114,0.049097981,-47.58181818,0.010476372,-0.019049685,5.51E-18,Med_Dens_Interface,2,6073015602,06073015602
6073019103,1400000US06073019103,San Diego County,3316073,-0.422222227,0.107404657,-56.39393939,0.039951697,-0.00973421,1.71E-11,Low_Dens_Intermix,1,6073019103,06073019103
6073014804,1400000US06073014804,San Diego County,3316073,-0.333333343,0.210497677,-38.93333333,0.161790177,-0.009570697,2.96E-08,High_Dens_Interface,2,6073014804,06073014804
6073015000,1400000US06073015000,San Diego County,3316073,0.777777791,0.002357483,112.1272727,5.62E-04,0.016845738,9.93E-36,High_Dens_Interface,2,6073015000,06073015000
6059062645,1400000US06059062645,Orange County,3168044,-0.200000003,0.474274337,-8.412121212,0.642044481,-0.001259039,0.349914143,Med_Dens_Interface,2,6059062645,06059062645
6059062639,1400000US06059062639,Orange County,3168044,0.422222227,0.107404709,71.63636364,0.071608804,0.009608086,4.91E-14,High_Dens_Interface,2,6059062639,06059062639
6073013311,1400000US06073013311,San Diego County,3316073,0.555555582,0.031823158,206.4060606,7.61E-04,0.019680843,9.11E-75,High_Dens_Interface,2,6073013311,06073013311
6073013312,1400000US06073013312,San Diego County,3316073,-0.644444466,0.012266059,-53.75757576,0.017282204,-0.018529916,1.30E-19,High_Dens_Interface,2,6073013312,06073013312
6059042311,1400000US06059042311,Orange County,3168044,-0.288888901,0.283130825,-33.64242424,0.207372051,-0.005779321,6.21E-05,High_Dens_Interface,2,6059042311,06059042311
6059042329,1400000US06059042329,Orange County,3168044,0.333333343,0.210497618,14.06060606,0.200554673,0.003548583,0.042474844,Med_Dens_Interface,2,6059042329,06059042329
6059052422,1400000US06059052422,Orange County,3168044,0.777777791,0.002357483,378.7212121,0.013179618,0.074245252,0,High_Dens_Interface,2,6059052422,06059052422
6059052404,1400000US06059052404,Orange County,3168044,0.111111112,0.720514774,176.830303,0.131724537,0.146815316,0,Low_Dens_Intermix,1,6059052404,06059052404
6059032033,1400000US06059032033,Orange County,3168044,0.422222227,0.107404709,56.15757576,0.009780031,0.015707906,1.50E-17,High_Dens_Interface,2,6059032033,06059032033
6059062621,1400000US06059062621,Orange County,3168044,0.688888907,0.007290363,874.1333333,5.02E-04,0.120717521,0,High_Dens_Interface,2,6059062621,06059062621
6059042201,1400000US06059042201,Orange County,3168044,-0.555555582,0.031823125,-84.90909091,0.018182333,-0.015722878,9.57E-26,High_Dens_Interface,2,6059042201,06059042201
6059021917,1400000US06059021917,Orange County,3168044,-0.06666667,0.858027637,-10.64848485,0.531318057,-0.003341393,0.086662317,Med_Dens_Interface,2,6059021917,06059021917
6073008366,1400000US06073008366,San Diego County,3316073,0.51111114,0.049098015,127.9515152,0.00786375,0.019892599,1.59E-47,High_Dens_Interface,2,6073008366,06073008366
6059052419,1400000US06059052419,Orange County,3168044,0.244444445,0.371093273,10.88484848,0.238823388,0.003153253,0.092430447,High_Dens_Interface,2,6059052419,06059052419
6059032049,1400000US06059032049,Orange County,3168044,0.51111114,0.049098015,50.40606061,0.046597295,0.00533892,2.46E-06,High_Dens_Interface,2,6059032049,06059032049
6059032053,1400000US06059032053,Orange County,3168044,0.244444445,0.371093273,29.62424242,0.112986531,0.003613233,0.002962612,High_Dens_Interface,2,6059032053,06059032053
6059042317,1400000US06059042317,Orange County,3168044,-0.111111112,0.720514774,-2.545454545,0.800741083,-7.94E-04,0.682966605,Med_Dens_Interface,2,6059042317,06059042317
6037190301,1400000US06037190301,Los Angeles County,10081570,0.688888907,0.007290363,152.3212121,6.57E-05,0.030130522,4.40E-84,High_Dens_Interface,2,6037190301,06037190301
6037190510,1400000US06037190510,Los Angeles County,10081570,0.111111112,0.720514774,12.61212121,0.780863953,0.002801423,0.087769281,High_Dens_Interface,2,6037190510,06037190510
6037190520,1400000US06037190520,Los Angeles County,10081570,0.200000003,0.474274397,6.381818182,0.585767177,0.001656977,0.350294376,High_Dens_Interface,2,6037190520,06037190520
6085511800,1400000US06085511800,Santa Clara County,1927470,0.333333343,0.210497618,35.56969697,0.185101954,0.008068221,1.14E-06,Med_Dens_Interface,1,6085511800,06085511800
6085512305,1400000US06085512305,Santa Clara County,1927470,0.955555558,1.72E-04,182.630303,2.08E-08,0.044170796,8.29E-146,Med_Dens_Interface,2,6085512305,06085512305
6085511914,1400000US06085511914,Santa Clara County,1927470,-0.333333343,0.210497677,-8.193939394,0.305846039,-0.001405242,0.329735247,High_Dens_Interface,2,6085511914,06085511914
6085507302,1400000US06085507302,Santa Clara County,1927470,0.777777791,0.002357483,89.40606061,4.65E-04,0.03246977,7.75E-54,Med_Dens_Interface,2,6085507302,06085507302
6085504307,1400000US06085504307,Santa Clara County,1927470,-0.822222233,0.001282184,-67.39393939,1.44E-04,-0.011828773,5.15E-16,High_Dens_Interface,2,6085504307,06085504307
6085507500,1400000US06085507500,Santa Clara County,1927470,0.200000003,0.474274397,8.981818182,0.360502925,0.001546729,0.284363509,Med_Dens_Interface,2,6085507500,06085507500
6085512200,1400000US06085512200,Santa Clara County,1927470,-0.333333343,0.210497677,-44.59393939,0.147539053,-0.010404998,6.17E-10,Med_Dens_Interface,2,6085512200,06085512200
6085507203,1400000US06085507203,Santa Clara County,1927470,0.466666669,0.07363832,66.67878788,0.024121048,0.02336345,9.71E-30,Med_Dens_Interface,2,6085507203,06085507203
6085503802,1400000US06085503802,Santa Clara County,1927470,0.688888907,0.007290363,90.30909091,0.01066814,0.010871383,2.30E-19,High_Dens_Interface,2,6085503802,06085503802
6085512602,1400000US06085512602,Santa Clara County,1927470,-0.600000024,0.02004467,-59.32121212,0.004591683,-0.021946359,3.96E-25,Low_Dens_Interface,2,6085512602,06085512602
6085507703,1400000US06085507703,Santa Clara County,1927470,0.866666675,6.77E-04,148.1212121,2.21E-04,0.019132582,1.02E-52,High_Dens_Interface,2,6085507703,06085507703
6085512402,1400000US06085512402,Santa Clara County,1927470,-0.155555561,0.591505051,-20.0969697,0.296557621,-0.003902576,0.010970191,Med_Dens_Interface,2,6085512402,06085512402
6085507001,1400000US06085507001,Santa Clara County,1927470,-0.044946656,0.928444028,-0.03030303,0.998430366,-4.36E-06,0.997366736,Med_Dens_Interface,2,6085507001,06085507001
6085512308,1400000US06085512308,Santa Clara County,1927470,0.955555558,1.72E-04,220.2606061,2.97E-07,0.028228263,2.88E-113,Med_Dens_Interface,2,6085512308,06085512308
6037408211,1400000US06037408211,Los Angeles County,10081570,0.155555561,0.591505051,-5.933333333,0.838246813,-9.72E-04,0.49023611,High_Dens_Interface,2,6037408211,06037408211
6037106603,1400000US06037106603,Los Angeles County,10081570,-0.022222223,1,12.41818182,0.261357945,0.003873396,0.046370224,High_Dens_Interface,2,6037106603,06037106603
6037910805,1400000US06037910805,Los Angeles County,10081570,0.600000024,0.020044684,58.11515152,0.007930618,0.012619831,7.46E-15,Med_Dens_Intermix,1,6037910805,06037910805
6037189600,1400000US06037189600,Los Angeles County,10081570,0.179786623,0.529598832,13.72727273,0.403055812,0.003717696,0.040184077,High_Dens_Interface,2,6037189600,06037189600
6037189400,1400000US06037189400,Los Angeles County,10081570,-0.022222223,1,-3.951515152,0.788435986,-0.001172003,0.536496846,High_Dens_Interface,2,6037189400,06037189400
6085504411,1400000US06085504411,Santa Clara County,1927470,0.644444466,0.01226604,50.86060606,0.008144984,0.009125894,6.12E-10,High_Dens_Interface,2,6085504411,06085504411
6059032011,1400000US06059032011,Orange County,3168044,-0.333333343,0.210497677,-21.32121212,0.030492449,-0.012665975,2.37E-06,Med_Dens_Intermix,1,6059032011,06059032011
6059075605,1400000US06059075605,Orange County,3168044,0.200000003,0.474274397,26.78181818,0.333058776,0.004690592,0.001285593,High_Dens_Interface,2,6059075605,06059075605
6059062641,1400000US06059062641,Orange County,3168044,0.822222233,0.001282215,125.8787879,3.73E-04,0.025255307,7.26E-59,High_Dens_Interface,2,6059062641,06059062641
6037800102,1400000US06037800102,Los Angeles County,10081570,-0.466666669,0.073638275,-63.15151515,0.124456624,-0.008933269,9.02E-12,Med_Dens_Interface,2,6037800102,06037800102
6037460501,1400000US06037460501,Los Angeles County,10081570,-0.51111114,0.049097981,-26.07272727,0.07900862,-0.004604863,0.001648882,Med_Dens_Interface,2,6037460501,06037460501
6037920314,1400000US06037920314,Los Angeles County,10081570,0.51111114,0.049098015,33.17575758,0.002923497,0.011574202,1.83E-08,High_Dens_Interface,2,6037920314,06037920314
6037930200,1400000US06037930200,Los Angeles County,10081570,-0.644444466,0.012266059,-52.04848485,0.005572693,-0.087599268,1.00E-81,Med_Dens_Interface,2,6037930200,06037930200
6037262303,1400000US06037262303,Los Angeles County,10081570,0.333333343,0.210497618,12.35757576,0.154869648,0.004064704,0.041788861,Med_Dens_Interface,2,6037262303,06037262303
6037800101,1400000US06037800101,Los Angeles County,10081570,0.733333349,0.004207492,59.46666667,3.52E-04,0.010811103,3.30E-13,Med_Dens_Interface,2,6037800101,06037800101
6059062642,1400000US06059062642,Orange County,3168044,-0.600000024,0.02004467,-22.73333333,0.045716425,-0.00827695,8.16E-05,High_Dens_Interface,2,6059062642,06059062642
6085512312,1400000US06085512312,Santa Clara County,1927470,0.911111116,3.47E-04,100.9333333,6.71E-06,0.033025837,1.52E-61,High_Dens_Interface,2,6085512312,06085512312
6085503327,1400000US06085503327,Santa Clara County,1927470,0.06666667,0.858027697,7.193939394,0.823368601,0.00148516,0.347808481,High_Dens_Interface,2,6085503327,06085503327
6085512039,1400000US06085512039,Santa Clara County,1927470,0.422222227,0.107404709,42.85454545,0.169003763,0.008644427,3.25E-08,High_Dens_Interface,2,6085512039,06085512039
6085511500,1400000US06085511500,Santa Clara County,1927470,0.733333349,0.004207492,104.430303,0.003723514,0.013423021,5.89E-27,Med_Dens_Interface,2,6085511500,06085511500
6085512052,1400000US06085512052,Santa Clara County,1927470,0.688888907,0.007290363,94.41818182,0.004923558,0.022789374,1.97E-40,High_Dens_Interface,2,6085512052,06085512052
6085506802,1400000US06085506802,Santa Clara County,1927470,0.600000024,0.020044684,118.6848485,0.001050625,0.022271287,2.86E-49,High_Dens_Interface,2,6085506802,06085506802
6059001202,1400000US06059001202,Orange County,3168044,-0.111111112,0.720514774,5.387878788,0.775091457,0.001419549,0.426994115,High_Dens_Interface,2,6059001202,06059001202
6059001301,1400000US06059001301,Orange County,3168044,0.555555582,0.031823158,83.63030303,0.005328637,0.012936898,3.55E-21,High_Dens_Intermix,1,6059001301,06059001301
6059021827,1400000US06059021827,Orange County,3168044,0.377777785,0.152406216,15.03030303,0.167313561,0.004783249,0.014878719,Med_Dens_Interface,2,6059021827,06059021827
6059021828,1400000US06059021828,Orange County,3168044,-0.155555561,0.591505051,-7.121212121,0.624002426,-0.001659152,0.323500213,High_Dens_Interface,2,6059021828,06059021828
6073008346,1400000US06073008346,San Diego County,3316073,-0.600000024,0.02004467,-44.59393939,0.015341677,-0.008623931,1.78E-08,High_Dens_Interface,2,6073008346,06073008346
6073019106,1400000US06073019106,San Diego County,3316073,0.244444445,0.371093273,157.4969697,0.036137669,0.017499933,2.49E-51,Med_Dens_Intermix,1,6073019106,06073019106
6073020105,1400000US06073020105,San Diego County,3316073,0.51111114,0.049098015,114.569697,0.009559548,0.029910361,2.95E-63,High_Dens_Interface,2,6073020105,06073020105
6073016807,1400000US06073016807,San Diego County,3316073,0.333333343,0.210497618,38.94545455,0.095554795,0.00533715,3.46E-05,Med_Dens_Interface,2,6073016807,06073016807
6073018904,1400000US06073018904,San Diego County,3316073,-0.269679934,0.323236287,-24.28484848,0.508340216,-0.003998206,0.004652026,High_Dens_Interface,2,6073018904,06073018904
6073009400,1400000US06073009400,San Diego County,3316073,-0.733333349,0.00420755,-177.7333333,3.31E-04,-0.034191462,1.29E-110,High_Dens_Interface,2,6073009400,06073009400
6073008312,1400000US06073008312,San Diego County,3316073,0.422222227,0.107404709,32.74545455,0.084067252,0.009002425,8.19E-07,Med_Dens_Interface,2,6073008312,06073008312
6073016616,1400000US06073016616,San Diego County,3316073,0.600000024,0.020044684,33.72121212,0.012526509,0.007916984,2.70E-06,High_Dens_Interface,2,6073016616,06073016616
6073017604,1400000US06073017604,San Diego County,3316073,0.822222233,0.001282215,109.7575758,1.17E-04,0.015755981,7.37E-33,Med_Dens_Intermix,1,6073017604,06073017604
6059062605,1400000US06059062605,Orange County,3168044,-0.822222233,0.001282184,-46.56363636,8.03E-05,-0.014818147,4.63E-14,High_Dens_Interface,2,6059062605,06059062605
6059021824,1400000US06059021824,Orange County,3168044,0.377777785,0.152406216,7.151515152,0.221132207,0.00266215,0.210115373,Med_Dens_Interface,2,6059021824,06059021824
6073020106,1400000US06073020106,San Diego County,3316073,0.288888901,0.283130884,27.46666667,0.193628682,0.007354136,4.47E-05,Med_Dens_Interface,2,6073020106,06073020106
6073015100,1400000US06073015100,San Diego County,3316073,-0.200000003,0.474274337,-21.08484848,0.410152924,-0.004187364,0.006959109,Med_Dens_Interface,2,6073015100,06073015100
6073016608,1400000US06073016608,San Diego County,3316073,0.244444445,0.371093273,9.496969697,0.298976604,0.003600825,0.093031252,High_Dens_Interface,2,6073016608,06073016608
6059021829,1400000US06059021829,Orange County,3168044,0.288888901,0.283130884,13.46060606,0.230938432,0.002538376,0.093165742,Med_Dens_Interface,2,6059021829,06059021829
6059062649,1400000US06059062649,Orange County,3168044,0.584306538,0.024763823,25.24242424,0.005089016,0.008004422,4.46E-05,High_Dens_Interface,2,6059062649,06059062649
6059032058,1400000US06059032058,Orange County,3168044,0.866666675,6.77E-04,573.2727273,2.56E-04,0.081892121,0,High_Dens_Interface,2,6059032058,06059032058
6059032061,1400000US06059032061,Orange County,3168044,0.333333343,0.210497618,39.52121212,0.727904707,0.009381498,3.20E-08,Med_Dens_Interface,2,6059032061,06059032061
6073013409,1400000US06073013409,San Diego County,3316073,-0.333333343,0.210497677,-29.59393939,0.127619259,-0.005421893,2.75E-04,High_Dens_Interface,2,6073013409,06073013409
6073010111,1400000US06073010111,San Diego County,3316073,0.244444445,0.371093273,23.89090909,0.190390299,0.007296479,1.49E-04,High_Dens_Interface,2,6073010111,06073010111
6059075604,1400000US06059075604,Orange County,3168044,0.777777791,0.002357483,96.55757576,3.21E-04,0.012683018,9.30E-24,Med_Dens_Interface,2,6059075604,06059075604
6059042111,1400000US06059042111,Orange County,3168044,-0.377777785,0.15240626,-12.85454545,0.318582501,-0.002089064,0.13663785,Med_Dens_Interface,2,6059042111,06059042111
6059021924,1400000US06059021924,Orange County,3168044,-0.466666669,0.073638275,-42.89090909,0.018978205,-0.009757257,4.23E-09,High_Dens_Interface,2,6059021924,06059021924
6059062619,1400000US06059062619,Orange County,3168044,-0.777777791,0.002357526,-42.83636364,2.33E-04,-0.010547608,1.03E-09,High_Dens_Interface,2,6059062619,06059062619
6059062620,1400000US06059062620,Orange County,3168044,0.733333349,0.004207492,76.75757576,0.001491671,0.015513175,3.86E-23,High_Dens_Interface,2,6059062620,06059062620
6059042203,1400000US06059042203,Orange County,3168044,0.733333349,0.004207492,120.2848485,9.72E-04,0.016317783,4.61E-37,High_Dens_Interface,2,6059042203,06059042203
6059021912,1400000US06059021912,Orange County,3168044,-0.777777791,0.002357526,-66.81212121,4.15E-04,-0.014522584,3.76E-19,High_Dens_Interface,2,6059021912,06059021912
6073010109,1400000US06073010109,San Diego County,3316073,0.822222233,0.001282215,121.5515152,3.02E-05,0.025943198,2.13E-58,Med_Dens_Interface,2,6073010109,06073010109
6073010014,1400000US06073010014,San Diego County,3316073,0.422222227,0.107404709,222.2363636,0.104546207,0.011530618,7.10E-48,High_Dens_Interface,2,6073010014,06073010014
6073016607,1400000US06073016607,San Diego County,3316073,0.377777785,0.152406216,78.95151515,0.166055848,0.012093375,7.11E-19,High_Dens_Interface,2,6073016607,06073016607
6037191110,1400000US06037191110,Los Angeles County,10081570,-0.200000003,0.474274337,-35.19393939,0.193069258,-0.009764373,1.02E-07,High_Dens_Interface,2,6037191110,06037191110
6037191201,1400000US06037191201,Los Angeles County,10081570,-0.51111114,0.049097981,-64.53939394,0.020423996,-0.013945463,7.04E-18,High_Dens_Interface,2,6037191201,06037191201
6037137402,1400000US06037137402,Los Angeles County,10081570,-0.333333343,0.210497677,-67.47272727,0.156312127,-0.012263962,1.45E-16,Med_Dens_Interface,2,6037137402,06037137402
6037900900,1400000US06037900900,Los Angeles County,10081570,0.600000024,0.020044684,68.01818182,0.002022266,0.018086914,7.58E-24,Low_Dens_Intermix,1,6037900900,06037900900
6037920326,1400000US06037920326,Los Angeles County,10081570,0.377777785,0.152406216,37.3030303,0.241160146,0.005633923,3.13E-05,High_Dens_Interface,2,6037920326,06037920326
6037910403,1400000US06037910403,Los Angeles County,10081570,-0.600000024,0.02004467,-48.56969697,0.011635516,-0.020892957,6.07E-20,Low_Dens_Interface,2,6037910403,06037910403
6037599100,1400000US06037599100,Los Angeles County,10081570,-0.200000003,0.474274337,-3.2,0.530472793,-0.006920973,0.176499409,Med_Dens_Intermix,1,6037599100,06037599100
6037500100,1400000US06037500100,Los Angeles County,10081570,0.644444466,0.01226604,120.4848485,0.003334238,0.031819153,1.60E-70,Med_Dens_Interface,2,6037500100,06037500100
6085507401,1400000US06085507401,Santa Clara County,1927470,0.822222233,0.001282215,46.26060606,1.06E-04,0.008293026,1.85E-08,Med_Dens_Interface,2,6085507401,06085507401
6085507100,1400000US06085507100,Santa Clara County,1927470,0.955555558,1.72E-04,90.58787879,1.79E-07,0.032619248,9.13E-55,High_Dens_Interface,2,6085507100,06085507100
6085507805,1400000US06085507805,Santa Clara County,1927470,0.377777785,0.152406216,123.8787879,0.022688032,0.022390974,1.30E-51,High_Dens_Interface,2,6085507805,06085507805
